Year,State,Country,Percentage,Latitude ,Longitude
2018,KEDAH,UNITED ARAB EMIRATES,6.25,24.000249,53.999483
2016,PERLIS,UNITED ARAB EMIRATES,33.35,24.000249,53.999483
2017,PERLIS,UNITED ARAB EMIRATES,12.5,24.000249,53.999483
2018,PERLIS,UNITED ARAB EMIRATES,6.25,24.000249,53.999483
2016,PUTRAJAYA,UNITED KINGDOM,12,54.702355,-3.276575
2016,PENANG,UNITED KINGDOM,8.3,54.702355,-3.276575
2016,PERAK,UNITED KINGDOM,1.5,54.702355,-3.276575
2016,NEGERI SEMBILAN,UNITED KINGDOM,0,54.702355,-3.276575
2016,MELAKA,UNITED KINGDOM,6.8,54.702355,-3.276575
2016,JOHOR,UNITED KINGDOM,11.7,54.702355,-3.276575
2016,PAHANG,UNITED KINGDOM,0.4,54.702355,-3.276575
2016,TERENGGANU,UNITED KINGDOM,1.9,54.702355,-3.276575
2016,KELANTAN,UNITED KINGDOM,1.5,54.702355,-3.276575
2016,SARAWAK,UNITED KINGDOM,4.5,54.702355,-3.276575
2016,SABAH,UNITED KINGDOM,1.5,54.702355,-3.276575
2016,LABUAN,UNITED KINGDOM,5.6,54.702355,-3.276575
2017,PUTRAJAYA,UNITED KINGDOM,0,54.702355,-3.276575
2017,PENANG,UNITED KINGDOM,15.6,54.702355,-3.276575
2017,PERAK,UNITED KINGDOM,4.6,54.702355,-3.276575
2017,NEGERI SEMBILAN,UNITED KINGDOM,1.4,54.702355,-3.276575
2017,MELAKA,UNITED KINGDOM,2.1,54.702355,-3.276575
2017,JOHOR,UNITED KINGDOM,1.4,54.702355,-3.276575
2017,PAHANG,UNITED KINGDOM,2.9,54.702355,-3.276575
2017,TERENGGANU,UNITED KINGDOM,1.4,54.702355,-3.276575
2017,KELANTAN,UNITED KINGDOM,0.7,54.702355,-3.276575
2017,SARAWAK,UNITED KINGDOM,10.1,54.702355,-3.276575
2017,SABAH,UNITED KINGDOM,3.1,54.702355,-3.276575
2017,LABUAN,UNITED KINGDOM,22,54.702355,-3.276575
2018,PUTRAJAYA,UNITED KINGDOM,0.2,54.702355,-3.276575
2018,PENANG,UNITED KINGDOM,4.8,54.702355,-3.276575
2018,PERAK,UNITED KINGDOM,4,54.702355,-3.276575
2018,NEGERI SEMBILAN,UNITED KINGDOM,2.3,54.702355,-3.276575
2018,MELAKA,UNITED KINGDOM,32.9,54.702355,-3.276575
2018,JOHOR,UNITED KINGDOM,54.7,54.702355,-3.276575
2018,PAHANG,UNITED KINGDOM,6.3,54.702355,-3.276575
2018,TERENGGANU,UNITED KINGDOM,1.8,54.702355,-3.276575
2018,KELANTAN,UNITED KINGDOM,0,54.702355,-3.276575
2018,SARAWAK,UNITED KINGDOM,5.3,54.702355,-3.276575
2018,SABAH,UNITED KINGDOM,2.3,54.702355,-3.276575
2018,LABUAN,UNITED KINGDOM,2.8,54.702355,-3.276575
2019,KUALA LUMPUR,UNITED KINGDOM,87,54.702355,-3.276575
2019,PUTRAJAYA,UNITED KINGDOM,8.3,54.702355,-3.276575
2019,PERLIS,UNITED KINGDOM,0.4,54.702355,-3.276575
2019,KEDAH,UNITED KINGDOM,34,54.702355,-3.276575
2019,PENANG,UNITED KINGDOM,43.6,54.702355,-3.276575
2019,PERAK,UNITED KINGDOM,3.7,54.702355,-3.276575
2019,SELANGOR,UNITED KINGDOM,42.5,54.702355,-3.276575
2019,NEGERI SEMBILAN,UNITED KINGDOM,1.3,54.702355,-3.276575
2019,MELAKA,UNITED KINGDOM,14.3,54.702355,-3.276575
2019,JOHOR,UNITED KINGDOM,5.2,54.702355,-3.276575
2019,PAHANG,UNITED KINGDOM,15.8,54.702355,-3.276575
2019,TERENGGANU,UNITED KINGDOM,7.7,54.702355,-3.276575
2019,KELANTAN,UNITED KINGDOM,1.1,54.702355,-3.276575
2019,SARAWAK,UNITED KINGDOM,12.4,54.702355,-3.276575
2019,SABAH,UNITED KINGDOM,9.8,54.702355,-3.276575
2019,LABUAN,UNITED KINGDOM,0.1,54.702355,-3.276575
2016,KUALA LUMPUR,UNITED KINGDOM,29.7,54.702355,-3.276575
2017,KUALA LUMPUR,UNITED KINGDOM,24.3,54.702355,-3.276575
2018,KUALA LUMPUR,UNITED KINGDOM,40.05,54.702355,-3.276575
2016,SELANGOR,UNITED KINGDOM,29.7,54.702355,-3.276575
2017,SELANGOR,UNITED KINGDOM,24.3,54.702355,-3.276575
2018,SELANGOR,UNITED KINGDOM,40.05,54.702355,-3.276575
2016,KEDAH,UNITED KINGDOM,2.05,54.702355,-3.276575
2017,KEDAH,UNITED KINGDOM,1.05,54.702355,-3.276575
2018,KEDAH,UNITED KINGDOM,3.55,54.702355,-3.276575
2016,PERLIS,UNITED KINGDOM,2.05,54.702355,-3.276575
2017,PERLIS,UNITED KINGDOM,1.05,54.702355,-3.276575
2018,PERLIS,UNITED KINGDOM,3.55,54.702355,-3.276575
2016,PUTRAJAYA,UNITED STATES,0,39.78373,-100.445882
2016,PENANG,UNITED STATES,18.6,39.78373,-100.445882
2016,PERAK,UNITED STATES,0.5,39.78373,-100.445882
2016,NEGERI SEMBILAN,UNITED STATES,0,39.78373,-100.445882
2016,MELAKA,UNITED STATES,10.6,39.78373,-100.445882
2016,JOHOR,UNITED STATES,2.7,39.78373,-100.445882
2016,PAHANG,UNITED STATES,2.1,39.78373,-100.445882
2016,TERENGGANU,UNITED STATES,0,39.78373,-100.445882
2016,KELANTAN,UNITED STATES,0,39.78373,-100.445882
2016,SARAWAK,UNITED STATES,11.7,39.78373,-100.445882
2016,SABAH,UNITED STATES,0,39.78373,-100.445882
2016,LABUAN,UNITED STATES,0,39.78373,-100.445882
2017,PUTRAJAYA,UNITED STATES,0,39.78373,-100.445882
2017,PENANG,UNITED STATES,40.2,39.78373,-100.445882
2017,PERAK,UNITED STATES,0,39.78373,-100.445882
2017,NEGERI SEMBILAN,UNITED STATES,1.3,39.78373,-100.445882
2017,MELAKA,UNITED STATES,32.3,39.78373,-100.445882
2017,JOHOR,UNITED STATES,70.5,39.78373,-100.445882
2017,PAHANG,UNITED STATES,0,39.78373,-100.445882
2017,TERENGGANU,UNITED STATES,0,39.78373,-100.445882
2017,KELANTAN,UNITED STATES,0,39.78373,-100.445882
2017,SARAWAK,UNITED STATES,21.1,39.78373,-100.445882
2017,SABAH,UNITED STATES,1.3,39.78373,-100.445882
2017,LABUAN,UNITED STATES,0,39.78373,-100.445882
2018,PUTRAJAYA,UNITED STATES,0,39.78373,-100.445882
2018,PENANG,UNITED STATES,11.2,39.78373,-100.445882
2018,PERAK,UNITED STATES,4.7,39.78373,-100.445882
2018,NEGERI SEMBILAN,UNITED STATES,0,39.78373,-100.445882
2018,MELAKA,UNITED STATES,40.6,39.78373,-100.445882
2018,JOHOR,UNITED STATES,62.5,39.78373,-100.445882
2018,PAHANG,UNITED STATES,4.3,39.78373,-100.445882
2018,TERENGGANU,UNITED STATES,0,39.78373,-100.445882
2018,KELANTAN,UNITED STATES,0.9,39.78373,-100.445882
2018,SARAWAK,UNITED STATES,15.2,39.78373,-100.445882
2018,SABAH,UNITED STATES,0.5,39.78373,-100.445882
2018,LABUAN,UNITED STATES,0,39.78373,-100.445882
2019,KUALA LUMPUR,UNITED STATES,74.7,39.78373,-100.445882
2019,PUTRAJAYA,UNITED STATES,2.5,39.78373,-100.445882
2019,PERLIS,UNITED STATES,0,39.78373,-100.445882
2019,KEDAH,UNITED STATES,29.6,39.78373,-100.445882
2019,PENANG,UNITED STATES,44.3,39.78373,-100.445882
2019,PERAK,UNITED STATES,4.3,39.78373,-100.445882
2019,SELANGOR,UNITED STATES,37.5,39.78373,-100.445882
2019,NEGERI SEMBILAN,UNITED STATES,0.8,39.78373,-100.445882
2019,MELAKA,UNITED STATES,11,39.78373,-100.445882
2019,JOHOR,UNITED STATES,2.5,39.78373,-100.445882
2019,PAHANG,UNITED STATES,10.6,39.78373,-100.445882
2019,TERENGGANU,UNITED STATES,3.3,39.78373,-100.445882
2019,KELANTAN,UNITED STATES,1.1,39.78373,-100.445882
2019,SARAWAK,UNITED STATES,15.5,39.78373,-100.445882
2019,SABAH,UNITED STATES,20.2,39.78373,-100.445882
2019,LABUAN,UNITED STATES,0.3,39.78373,-100.445882
2016,KUALA LUMPUR,UNITED STATES,29.25,39.78373,-100.445882
2017,KUALA LUMPUR,UNITED STATES,9.85,39.78373,-100.445882
2018,KUALA LUMPUR,UNITED STATES,37.8,39.78373,-100.445882
2016,SELANGOR,UNITED STATES,29.25,39.78373,-100.445882
2017,SELANGOR,UNITED STATES,9.85,39.78373,-100.445882
2018,SELANGOR,UNITED STATES,37.8,39.78373,-100.445882
2016,KEDAH,UNITED STATES,0.25,39.78373,-100.445882
2017,KEDAH,UNITED STATES,0,39.78373,-100.445882
2018,KEDAH,UNITED STATES,0.95,39.78373,-100.445882
2016,PERLIS,UNITED STATES,0.25,39.78373,-100.445882
2017,PERLIS,UNITED STATES,0,39.78373,-100.445882
2018,PERLIS,UNITED STATES,0.95,39.78373,-100.445882
2016,PUTRAJAYA,VIETNAM,0,15.926666,107.965086
2016,PENANG,VIETNAM,1.3,15.926666,107.965086
2016,PERAK,VIETNAM,0,15.926666,107.965086
2016,NEGERI SEMBILAN,VIETNAM,0,15.926666,107.965086
2016,MELAKA,VIETNAM,21.3,15.926666,107.965086
2016,JOHOR,VIETNAM,31.3,15.926666,107.965086
2016,PAHANG,VIETNAM,9.3,15.926666,107.965086
2016,TERENGGANU,VIETNAM,0,15.926666,107.965086
2016,KELANTAN,VIETNAM,0,15.926666,107.965086
2016,SARAWAK,VIETNAM,2,15.926666,107.965086
2016,SABAH,VIETNAM,3.3,15.926666,107.965086
2016,LABUAN,VIETNAM,0.7,15.926666,107.965086
2017,PUTRAJAYA,VIETNAM,0,15.926666,107.965086
2017,PENANG,VIETNAM,0,15.926666,107.965086
2017,PERAK,VIETNAM,0,15.926666,107.965086
2017,NEGERI SEMBILAN,VIETNAM,0,15.926666,107.965086
2017,MELAKA,VIETNAM,89.4,15.926666,107.965086
2017,JOHOR,VIETNAM,42.5,15.926666,107.965086
2017,PAHANG,VIETNAM,6.9,15.926666,107.965086
2017,TERENGGANU,VIETNAM,0,15.926666,107.965086
2017,KELANTAN,VIETNAM,0.2,15.926666,107.965086
2017,SARAWAK,VIETNAM,0,15.926666,107.965086
2017,SABAH,VIETNAM,45.6,15.926666,107.965086
2017,LABUAN,VIETNAM,0,15.926666,107.965086
2018,PUTRAJAYA,VIETNAM,0.3,15.926666,107.965086
2018,PENANG,VIETNAM,0.4,15.926666,107.965086
2018,PERAK,VIETNAM,0.7,15.926666,107.965086
2018,NEGERI SEMBILAN,VIETNAM,0.8,15.926666,107.965086
2018,MELAKA,VIETNAM,39.3,15.926666,107.965086
2018,JOHOR,VIETNAM,28.5,15.926666,107.965086
2018,PAHANG,VIETNAM,2.3,15.926666,107.965086
2018,TERENGGANU,VIETNAM,0,15.926666,107.965086
2018,KELANTAN,VIETNAM,0,15.926666,107.965086
2018,SARAWAK,VIETNAM,0,15.926666,107.965086
2018,SABAH,VIETNAM,50,15.926666,107.965086
2018,LABUAN,VIETNAM,0,15.926666,107.965086
2019,KUALA LUMPUR,VIETNAM,96.2,15.926666,107.965086
2019,PUTRAJAYA,VIETNAM,14,15.926666,107.965086
2019,PERLIS,VIETNAM,0,15.926666,107.965086
2019,KEDAH,VIETNAM,0.9,15.926666,107.965086
2019,PENANG,VIETNAM,11.3,15.926666,107.965086
2019,PERAK,VIETNAM,2.1,15.926666,107.965086
2019,SELANGOR,VIETNAM,49.3,15.926666,107.965086
2019,NEGERI SEMBILAN,VIETNAM,1.4,15.926666,107.965086
2019,MELAKA,VIETNAM,75.1,15.926666,107.965086
2019,JOHOR,VIETNAM,27.9,15.926666,107.965086
2019,PAHANG,VIETNAM,39.8,15.926666,107.965086
2019,TERENGGANU,VIETNAM,0.3,15.926666,107.965086
2019,KELANTAN,VIETNAM,0.8,15.926666,107.965086
2019,SARAWAK,VIETNAM,0.7,15.926666,107.965086
2019,SABAH,VIETNAM,0,15.926666,107.965086
2019,LABUAN,VIETNAM,0,15.926666,107.965086
2016,KUALA LUMPUR,VIETNAM,24.65,15.926666,107.965086
2017,KUALA LUMPUR,VIETNAM,0.95,15.926666,107.965086
2018,KUALA LUMPUR,VIETNAM,13.15,15.926666,107.965086
2016,SELANGOR,VIETNAM,24.65,15.926666,107.965086
2017,SELANGOR,VIETNAM,0.95,15.926666,107.965086
2018,SELANGOR,VIETNAM,13.15,15.926666,107.965086
2016,KEDAH,VIETNAM,1,15.926666,107.965086
2017,KEDAH,VIETNAM,4.55,15.926666,107.965086
2018,KEDAH,VIETNAM,0.3,15.926666,107.965086
2016,PERLIS,VIETNAM,1,15.926666,107.965086
2017,PERLIS,VIETNAM,4.55,15.926666,107.965086
2018,PERLIS,VIETNAM,0.3,15.926666,107.965086
